"","genus","common_name1","nutrient","id.x","food_desc","food_group","refuse","notes","value","units.x","trace","units.y","units","id.y","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type"
"867","gelidium","tengusa","thiamin","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"868","gelidium","tengusa","thiamin","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"869","gelidium","tengusa","potassium","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",30,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"870","gelidium","tengusa","potassium","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",30,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"871","gelidium","tengusa","vitamin b 6","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"872","gelidium","tengusa","vitamin b 6","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"873","gelidium","tengusa","iron","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0.1,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"874","gelidium","tengusa","iron","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0.1,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"875","gelidium","tengusa","aspartic acid","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,9.5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"876","gelidium","tengusa","aspartic acid","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,9.5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"877","gelidium","tengusa","carbohydrate total calculated by difference","09025","Algae, ""Tengusa"", dried","Algae","0",NA,53.8,"g/100 g",FALSE,"g/100 g","g/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"878","gelidium","tengusa","carbohydrate total calculated by difference","09025","Algae, ""Tengusa"", dried","Algae","0",NA,53.8,"g/100 g",FALSE,"g/100 g","g/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"879","gelidium","tengusa","protein the sum of amino acid residues","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0.1,"g/100 g",FALSE,"g/100 g","g/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"880","gelidium","tengusa","protein the sum of amino acid residues","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0.1,"g/100 g",FALSE,"g/100 g","g/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"881","gelidium","tengusa","histidine","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0.5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"882","gelidium","tengusa","histidine","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0.5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"883","gelidium","tengusa","vitamin k","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"884","gelidium","tengusa","vitamin k","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"885","gelidium","tengusa","fatty acid 16 1","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"886","gelidium","tengusa","fatty acid 16 1","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"887","gelidium","tengusa","fatty acid mono unsaturated","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"888","gelidium","tengusa","fatty acid mono unsaturated","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"889","gelidium","tengusa","riboflavin","09025","Algae, ""Tengusa"", dried","Algae","0",NA,0.83,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"890","gelidium","tengusa","riboflavin","09025","Algae, ""Tengusa"", dried","Algae","0",NA,0.83,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"891","gelidium","tengusa","retinol","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"892","gelidium","tengusa","retinol","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"893","gelidium","tengusa","fatty acid 16 1","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"894","gelidium","tengusa","fatty acid 16 1","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"895","gelidium","tengusa","glutamic acid","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",11,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"896","gelidium","tengusa","glutamic acid","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",11,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"897","gelidium","tengusa","biotin","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"898","gelidium","tengusa","biotin","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"899","gelidium","tengusa","valine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,10,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"900","gelidium","tengusa","valine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,10,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"901","gelidium","tengusa","alpha tocopherol","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"902","gelidium","tengusa","alpha tocopherol","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"903","gelidium","tengusa","beta cryptoxanthin","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"904","gelidium","tengusa","beta cryptoxanthin","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"905","gelidium","tengusa","threonine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,3.4,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"906","gelidium","tengusa","threonine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,3.4,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"907","gelidium","tengusa","iron","09025","Algae, ""Tengusa"", dried","Algae","0",NA,6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"908","gelidium","tengusa","iron","09025","Algae, ""Tengusa"", dried","Algae","0",NA,6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"909","gelidium","tengusa","vitamin d","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"910","gelidium","tengusa","vitamin d","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"911","gelidium","tengusa","fatty acids total mono unsaturated","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"912","gelidium","tengusa","fatty acids total mono unsaturated","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"913","gelidium","tengusa","water","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",20.5,"g/100 g",FALSE,"g/100 g","g/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"914","gelidium","tengusa","water","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",20.5,"g/100 g",FALSE,"g/100 g","g/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"915","gelidium","tengusa","calcium","09025","Algae, ""Tengusa"", dried","Algae","0",NA,230,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"916","gelidium","tengusa","calcium","09025","Algae, ""Tengusa"", dried","Algae","0",NA,230,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"917","gelidium","tengusa","aspartic acid","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",8.6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"918","gelidium","tengusa","aspartic acid","09049","Algae, ""Tengusa"", agar-agar powder","Algae","0","Including red algae other than Tengusa
Estimation from data of the USA",8.6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"919","gelidium","tengusa","riboflavin","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"920","gelidium","tengusa","riboflavin","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"921","gelidium","tengusa","sodium","09025","Algae, ""Tengusa"", dried","Algae","0",NA,1900,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"922","gelidium","tengusa","sodium","09025","Algae, ""Tengusa"", dried","Algae","0",NA,1900,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"923","gelidium","tengusa","isoleucine","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",100,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"924","gelidium","tengusa","isoleucine","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",100,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"925","gelidium","tengusa","magnesium","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"926","gelidium","tengusa","magnesium","09028","Algae, ""Tengusa"", agar jelly","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"927","gelidium","tengusa","iodine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,240,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"928","gelidium","tengusa","iodine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,240,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"929","gelidium","tengusa","cystine","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"930","gelidium","tengusa","cystine","09027","Algae, ""Tengusa"", agar-agar","Algae","0","Containing strip agar
Estimation from data of the USA",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09049",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
"931","gelidium","tengusa","phenylalanine","09026","Algae, ""Tengusa"", ""Tokoroten"" (Gelidium jelly)","Algae","0",NA,9.6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09025 028",NA,"Gelidium elegans",NA,"gelidiaceae","gelidiales","florideophyceae","rhodophyta","plantae","red"
